Student_ID,City,Course_Type,Total_Fees,Amount_Paid,Payment_Mode,Payment_Date,Outstanding_Amount
S1131952,Surat,1-Year,180000,90279,Online,17-12-2024,1356
S4158508,Delhi,2-Year,160000,73473,Card,11-20-2024,86527
S4158508,Delhi,2-Year,160000,76409,Cheque,12-02-2025,10118
S3602150,Nashik,1-Year,120000,40235,Cash,16-07-2025,79765
S3602150,Nashik,1-Year,120000,41699,UPI,04-29-2025,38066
S3602150,Nashik,1-Year,120000,31748,UPI,14-05-2025,6318
S5614664,Varanasi,2-Year,180000,182219,UPI,03-10-2024,-2219
S4210170,Meerut,1-Year,160000,163528,Cheque,17-01-2025,-3528
S2932485,Varanasi,1 Yr,180000,95413,Cash,06-10-2023,84587
S2932485,Varanasi,1 Yr,180000,86410,Cash,05-06-2023,-1823
S5367746,Gurugram,2-Year,120000,56532,Cash,04-24-2023,63468
S5367746,Gurugram,2-Year,120000,62143,Online,07-13-2023,1325
S5801599,Ranchi,Two-Year,180000,59950,Cheque,29-08-2023,120050
S5801599,Ranchi,Two-Year,180000,56627,Cash,12-11-2023,63423
S5801599,Ranchi,Two-Year,180000,61643,Cash,30-11-2023,1780
S4250509,Rajkot,2-Year,160000,73642,Card,09-11-2023,86358
S4250509,Rajkot,2-Year,160000,76722,Online,15-03-2024,9636
S2669860,Jaipur,2-Year,160000,77621,UPI,10-19-2023,82379
S2669860,Jaipur,2-Year,160000,79702,Cash,27-02-2024,2677
S0485796,Gurugram,2-Year,140000,46289,Cheque,05-18-2025,93711
S0485796,Gurugram,2-Year,140000,48675,Cheque,26-08-2025,45036
S0485796,Gurugram,2-Year,140000,49676,Card,06-15-2025,-4640
S1937631,Mumbai,1-Year,180000,83531,Card,28-03-2024,96469
S1937631,Mumbai,1-Year,180000,96832,UPI,18-04-2024,-363
S3271179,Patna,2 Yr,140000,50802,Online,08-07-2025,89198
S3271179,Patna,2 Yr,140000,47644,Cheque,07-15-2025,41554
S3271179,Patna,2 Yr,140000,43084,UPI,05-03-2025,-1530
S3865330,Vadodara,2 Yr,120000,45145,Card,21-07-2025,74855
S3865330,Vadodara,2 Yr,120000,38546,Card,27-06-2025,36309
S3865330,Vadodara,2 Yr,120000,36267,Card,15-07-2025,42
S0553744,Gurugram,2-Year,120000,125100,Card,01-08-2023,-5100
S6441048,Delhi,Two-Year,120000,66216,Card,09-22-2025,53784
S6441048,Delhi,Two-Year,120000,56260,Online,10-07-2025,-2476
S2044490,Patna,1-Year,140000,46671,Online,31-07-2023,93329
S2044490,Patna,1-Year,140000,42446,Card,02-05-2023,50883
S2044490,Patna,1-Year,140000,45704,UPI,22-05-2023,5179
S5802719,Bhopal,1-Year,120000,59952,Card,23-03-2023,60048
S5802719,Bhopal,1-Year,120000,53502,Online,09-08-2023,6546
S4203263,Nashik,1 Yr,140000,138406,UPI,03-21-2024,1594
S0759630,Meerut,2-Year,120000,57670,Online,12-18-2023,62330
S0759630,Meerut,2-Year,120000,55713,Card,11-10-2023,6617
S7239211,Ghaziabad,1 Yr,180000,63064,Card,05-02-2025,116936
S7239211,Ghaziabad,1 Yr,180000,64268,Card,07-29-2024,52668
S7239211,Ghaziabad,1 Yr,180000,66952,Cheque,02-14-2025,-14284
S8701823,Chennai,2year,140000,43723,Cash,15-07-2025,96277
S8701823,Chennai,2year,140000,48332,Card,11-02-2025,47945
S8701823,Chennai,2year,140000,46274,Card,06-12-2025,1671
S0439544,Bengaluru,1 Yr,120000,124480,UPI,14-10-2023,-4480
S9732946,Ludhiana,1-Year,180000,176802,Cash,14-01-2024,3198
S2613144,Ahmedabad,Two-Year,160000,79742,Cheque,03-12-2023,80258
S2613144,Ahmedabad,Two-Year,160000,81259,UPI,08-04-2024,-1001
S8062390,Varanasi,Two-Year,120000,36466,Online,06-25-2024,83534
S8062390,Varanasi,Two-Year,120000,36762,Online,25-02-2024,46772
S8062390,Varanasi,Two-Year,120000,37729,UPI,11-07-2024,9043
S4537405,Bhopal,2year,180000,53543,Card,08-02-2025,126457
S4537405,Bhopal,2year,180000,59278,Card,19-07-2025,67179
S4537405,Bhopal,2year,180000,50052,Online,06-28-2025,17127
S6338146,Thane,2 Yr,180000,66397,Online,16-05-2024,113603
S6338146,Thane,2 Yr,180000,61712,Online,03-10-2024,51891
S6338146,Thane,2 Yr,180000,63222,Cheque,05-02-2024,-11331
S9984466,Meerut,1-Year,140000,137972,Card,08-26-2024,2028
S0598523,Patna,2year,160000,63027,Online,07-20-2024,96973
S0598523,Patna,2year,160000,54090,Online,20-11-2024,42883
S0598523,Patna,2year,160000,56859,Cheque,08-23-2024,-13976
S1144533,Nagpur,1-Year,160000,157214,Cash,13-10-2024,2786
S8943563,Hyderabad,1-Year,180000,175332,Card,14-11-2023,4668
S5515347,Ranchi,2-Year,120000,36932,Cheque,28-04-2024,83068
S5515347,Ranchi,2-Year,120000,47838,Card,18-08-2024,35230
S5515347,Ranchi,2-Year,120000,36240,Cheque,07-04-2024,-1010
S2143097,Faridabad,2 Yr,180000,58492,Cheque,10-08-2024,121508
S2143097,Faridabad,2 Yr,180000,61241,Cash,19-08-2024,60267
S2143097,Faridabad,2 Yr,180000,56787,Card,03-17-2024,3480
S4149939,Ludhiana,1-Year,160000,53895,Online,10-10-2024,106105
S4149939,Ludhiana,1-Year,160000,61021,UPI,26-02-2025,45084
S4149939,Ludhiana,1-Year,160000,51601,Cash,15-10-2024,-6517
S1475003,Rajkot,2-Year,160000,82398,Cheque,08-26-2024,77602
S1475003,Rajkot,2-Year,160000,77489,UPI,29-06-2024,113
S9505221,Ahmedabad,1-Year,140000,66630,UPI,03-15-2024,73370
S9505221,Ahmedabad,1-Year,140000,65408,Cheque,12-07-2023,7962
S7274366,Ludhiana,2-Year,120000,55129,UPI,08-13-2024,64871
S7274366,Ludhiana,2-Year,120000,58080,UPI,16-02-2024,6791
S7823655,Ahmedabad,1-Year,160000,78394,UPI,04-10-2024,81606
S7823655,Ahmedabad,1-Year,160000,75906,Card,11-29-2023,5700
S7262218,Ranchi,2-Year,120000,39139,Cash,12-05-2025,80861
S7262218,Ranchi,2-Year,120000,36144,Cheque,09-19-2025,44717
S7262218,Ranchi,2-Year,120000,45003,Cheque,13-08-2025,-286
S3518910,Srinagar,1-Year,140000,64234,UPI,,75766
S3518910,Srinagar,1-Year,140000,71647,Cheque,18-07-2024,4119
S4326970,Hyderabad,2-Year,120000,33146,UPI,18-07-2025,86854
S4326970,Hyderabad,2-Year,120000,43653,Card,04-30-2025,43201
S4326970,Hyderabad,2-Year,120000,38166,Card,14-02-2025,5035
S0890087,Amritsar,2-Year,120000,64059,Card,11-05-2024,55941
S0890087,Amritsar,2-Year,120000,59307,Cash,09-04-2024,-3366
S4055542,Gurugram,1-Year,180000,87842,UPI,05-09-2023,92158
S4055542,Gurugram,1-Year,180000,95751,Cash,10-15-2023,-3593
S6783996,Varanasi,1 Yr,140000,73913,UPI,10-10-2024,66087
S6783996,Varanasi,1 Yr,140000,73334,Cash,08-07-2024,-7247
S3177910,Bhopal,1 Yr,180000,62554,Cheque,06-17-2025,117446
S3177910,Bhopal,1 Yr,180000,53536,Cash,11-05-2025,63910
S3177910,Bhopal,1 Yr,180000,69010,Cash,06-01-2025,-5100
S1853223,Vadodara,One-Year,160000,47201,Card,05-04-2025,112799
S1853223,Vadodara,One-Year,160000,49903,Online,08-19-2025,62896
S1853223,Vadodara,One-Year,160000,47106,Online,05-16-2025,15790
S9149433,Surat,2 Yr,120000,55729,Card,04-07-2024,64271
S9149433,Surat,2 Yr,120000,55487,Cheque,04-28-2024,8784
S3267208,Hyderabad,1 Yr,160000,50555,Online,04-27-2024,109445
S3267208,Hyderabad,1 Yr,160000,51933,Card,07-04-2024,57512
S3267208,Hyderabad,1 Yr,160000,51830,UPI,12-06-2024,5682
S7461492,Gurugram,2 Yr,180000,57097,Card,01-10-2023,122903
S7461492,Gurugram,2 Yr,180000,68257,Card,20-01-2024,54646
S7461492,Gurugram,2 Yr,180000,60314,Cash,03-02-2024,-5668
S0299217,Lucknow,1-Year,140000,68577,UPI,02-10-2024,71423
S0299217,Lucknow,1-Year,140000,69855,Online,12-21-2024,1568
S4790121,Pune,1year,140000,48316,Online,30-12-2024,91684
S4790121,Pune,1year,140000,50228,Cash,22-06-2024,41456
S4790121,Pune,1year,140000,49154,Card,09-11-2024,-7698
S8253140,Thane,2-Year,140000,49752,Card,01-10-2025,90248
S8253140,Thane,2-Year,140000,45813,UPI,08-06-2025,44435
S8253140,Thane,2-Year,140000,47526,UPI,10-11-2025,-3091
S8923235,Lucknow,2-Year,140000,69221,UPI,17-01-2024,70779
S8923235,Lucknow,2-Year,140000,61478,Online,11-01-2023,9301
S4365917,Mumbai,2 Yr,120000,57405,Card,03-08-2024,62595
S4365917,Mumbai,2 Yr,120000,56396,Cheque,05-10-2024,6199
S8164315,Lucknow,2 Yr,180000,90080,Card,18-02-2024,89920
S8164315,Lucknow,2 Yr,180000,90786,Cheque,10-14-2023,-866
S6892396,Vadodara,2-Year,120000,38818,Online,,81182
S6892396,Vadodara,2-Year,120000,46109,Cheque,08-20-2024,35073
S6892396,Vadodara,2-Year,120000,36165,Online,01-12-2025,-1092
S0068826,Kanpur,2 Yr,140000,67499,UPI,05-19-2025,72501
S0068826,Kanpur,2 Yr,140000,67413,Cheque,20-04-2025,5088
S5119520,Ahmedabad,2-Year,180000,93940,Online,05-05-2024,86060
S5119520,Ahmedabad,2-Year,180000,91761,Card,16-09-2024,-5701
S3270762,Thane,2-Year,140000,44662,Online,05-24-2025,95338
S3270762,Thane,2-Year,140000,46919,Card,14-09-2025,48419
S3270762,Thane,2-Year,140000,51429,Online,08-29-2025,-3010
S3652190,Meerut,1-Year,120000,41114,Cash,09-01-2025,78886
S3652190,Meerut,1-Year,120000,42503,Cheque,29-09-2025,36383
S3652190,Meerut,1-Year,120000,40172,Cash,11-28-2025,-3789
S6254608,Surat,2-Year,180000,88269,UPI,18-12-2023,91731
S6254608,Surat,2-Year,180000,80478,Cash,27-05-2023,11253
S4890908,Faridabad,2year,180000,178123,Cash,26-02-2025,1877
S2563085,Srinagar,1-Year,180000,91781,Online,24-10-2024,88219
S2563085,Srinagar,1-Year,180000,85415,Cash,11-03-2025,2804
S4239795,Faridabad,1 Yr,140000,67113,Online,06-10-2023,72887
S4239795,Faridabad,1 Yr,140000,70804,Cash,09-14-2023,2083
S1696820,Lucknow,1-Year,180000,90843,Cash,12-06-2024,89157
S1696820,Lucknow,1-Year,180000,94750,UPI,10-23-2024,-5593
S0932766,Hyderabad,2-Year,120000,55901,Online,18-11-2024,64099
S0932766,Hyderabad,2-Year,120000,59633,UPI,15-05-2025,4466
S4509825,Pune,One-Year,180000,56468,UPI,10-03-2025,123532
S4509825,Pune,One-Year,180000,59596,Cash,09-11-2025,63936
S4509825,Pune,One-Year,180000,55621,Online,17-12-2025,8315
S1279971,Kolkata,1 Yr,180000,186800,Card,22-03-2024,-6800
S6588086,Kanpur,2 Yr,180000,90198,Online,01-05-2024,89802
S6588086,Kanpur,2 Yr,180000,91398,Online,06-24-2024,-1596
S3405664,Patna,2year,140000,54431,Online,03-07-2024,85569
S3405664,Patna,2year,140000,46872,Online,28-10-2023,38697
S3405664,Patna,2year,140000,41989,Online,25-09-2023,-3292
S4213547,Jaipur,2-Year,140000,43957,UPI,01-01-2024,96043
S4213547,Jaipur,2-Year,140000,45679,Cheque,10-26-2023,50364
S4213547,Jaipur,2-Year,140000,50801,Cheque,11-28-2023,-437
S5187110,Nashik,2-Year,120000,63187,Online,16-02-2025,56813
S5187110,Nashik,2-Year,120000,57100,Online,14-11-2024,-287
S3227782,Jaipur,One-Year,160000,65256,Card,20-01-2024,94744
S3227782,Jaipur,One-Year,160000,56953,UPI,14-03-2024,37791
S3227782,Jaipur,One-Year,160000,53764,Online,06-19-2024,-15973
S0844370,Mumbai,2-Year,180000,174071,Online,05-01-2026,5929
S0632856,Hyderabad,2-Year,140000,43659,Cheque,27-11-2025,96341
S0632856,Hyderabad,2-Year,140000,43696,Cash,05-22-2025,52645
S0632856,Hyderabad,2-Year,140000,42976,UPI,06-09-2025,9669
S2488192,Bhopal,2-Year,160000,54282,UPI,28-03-2024,105718
S2488192,Bhopal,2-Year,160000,57399,Online,12-11-2023,48319
S2488192,Bhopal,2-Year,160000,62508,Cash,26-01-2024,-14189
S2075058,Chennai,2-Year,140000,45514,Online,15-09-2024,94486
S2075058,Chennai,2-Year,140000,48030,UPI,06-06-2024,46456
S2075058,Chennai,2-Year,140000,46301,Cheque,04-07-2024,155
S8054079,Meerut,2-Year,180000,63259,Cheque,12-26-2024,116741
S8054079,Meerut,2-Year,180000,65607,Cash,09-04-2025,51134
S8054079,Meerut,2-Year,180000,58352,Cheque,06-01-2025,-7218
S5633613,Hyderabad,1-Year,140000,65611,Card,11-09-2023,74389
S5633613,Hyderabad,1-Year,140000,63166,Card,,11223
S4543472,Ludhiana,1year,140000,141127,Cash,06-04-2025,-1127
S5430281,Rajkot,1 Yr,180000,181079,Cash,04-06-2024,-1079
S8328714,Kanpur,2 Yr,120000,125256,Cheque,24-08-2024,-5256
S6815125,Hyderabad,2-Year,160000,86867,UPI,05-13-2025,73133
S6815125,Hyderabad,2-Year,160000,80500,UPI,06-08-2025,-7367
S6109238,Bhopal,2-Year,160000,87540,Cash,09-16-2023,72460
S6109238,Bhopal,2-Year,160000,86900,Online,17-04-2023,-14440
S6122239,Gurugram,2-Year,140000,68116,Cheque,25-08-2023,71884
S6122239,Gurugram,2-Year,140000,70329,Cheque,05-05-2023,1555
S1204627,Pune,1-Year,140000,73930,Card,25-08-2023,66070
S1204627,Pune,1-Year,140000,69778,Cash,22-12-2023,-3708
S6996287,Varanasi,2 Yr,180000,55810,Cash,02-01-2024,124190
S6996287,Varanasi,2 Yr,180000,52954,Cheque,04-09-2023,71236
S6996287,Varanasi,2 Yr,180000,66192,Cash,28-07-2023,5044
S3554893,Chennai,1-Year,140000,70583,Online,08-01-2025,69417
S3554893,Chennai,1-Year,140000,69196,Cash,29-12-2024,221
S7895068,Lucknow,1-Year,140000,65556,UPI,11-22-2024,74444
S7895068,Lucknow,1-Year,140000,60792,UPI,02-05-2025,13652
S4667799,Kanpur,1-Year,180000,90236,Cash,08-01-2026,89764
S4667799,Kanpur,1-Year,180000,94372,Cash,17-11-2025,-4608
S9668389,Bhopal,2-Year,120000,37546,UPI,17-12-2024,82454
S9668389,Bhopal,2-Year,120000,36965,Card,07-09-2024,45489
S9668389,Bhopal,2-Year,120000,44305,Card,18-12-2024,1184
S8154640,,2year,180000,62757,Card,09-02-2026,117243
S8154640,,2year,180000,58943,Card,15-01-2026,58300
S8154640,,2year,180000,62768,Online,18-02-2026,-4468
S0937304,Mumbai,2-Year,160000,154043,UPI,11-19-2025,5957
S8615763,Varanasi,1year,140000,85565,Online,12-10-2025,54435
S8615763,Varanasi,1year,140000,64651,Card,03-09-2025,-10216
S0560058,Vadodara,1-Year,120000,61730,Cash,19-04-2023,58270
S0560058,Vadodara,1-Year,120000,57790,Online,,480
S4001421,Kolkata,1-Year,180000,87789,Card,07-09-2025,92211
S4001421,Kolkata,1-Year,180000,89215,Card,10-11-2025,2996
S1813380,Lucknow,2 Yr,160000,86871,Cash,27-01-2024,73129
S1813380,Lucknow,2 Yr,160000,75648,Card,04-02-2024,-2519
S4746327,Ghaziabad,2-Year,180000,55898,UPI,11-01-2023,124102
S4746327,Ghaziabad,2-Year,180000,59294,Cheque,09-04-2024,64808
S4746327,Ghaziabad,2-Year,180000,60693,Cheque,14-01-2024,4115
S8777687,Hyderabad,1-Year,120000,65103,UPI,05-24-2023,54897
S8777687,Hyderabad,1-Year,120000,53577,Card,07-22-2023,1320
S5012419,,One-Year,160000,46165,Online,14-02-2024,113835
S5012419,,One-Year,160000,61405,Cheque,18-11-2023,52430
S5012419,,One-Year,160000,50835,UPI,02-02-2024,1595
S4234619,Delhi,2 Yr,160000,53659,Online,13-04-2023,106341
S4234619,Delhi,2 Yr,160000,53077,Cash,11-04-2023,53264
S4234619,Delhi,2 Yr,160000,56179,Card,14-05-2023,-2915
S8822676,Rajkot,2-Year,140000,72019,Cash,19-04-2024,67981
S8822676,Rajkot,2-Year,140000,66174,Card,29-09-2024,1807
S4279847,Lucknow,2-Year,160000,44008,Cash,03-02-2025,115992
S4279847,Lucknow,2-Year,160000,49540,Cheque,16-11-2024,66452
S4279847,Lucknow,2-Year,160000,52526,Cheque,05-01-2025,13926
S7629287,Chennai,2-Year,120000,43473,Cheque,05-04-2024,76527
S7629287,Chennai,2-Year,120000,33684,Card,18-03-2024,42843
S7629287,Chennai,2-Year,120000,37022,Cheque,18-11-2023,5821
S6778654,Nashik,1-Year,120000,41926,Cash,09-08-2024,78074
S6778654,Nashik,1-Year,120000,36336,Cheque,12-25-2023,41738
S6778654,Nashik,1-Year,120000,47141,Cheque,06-13-2024,-5403
S3632611,Ludhiana,1 Yr,180000,61297,Online,04-20-2025,118703
S3632611,Ludhiana,1 Yr,180000,58670,UPI,11-01-2025,60033
S3632611,Ludhiana,1 Yr,180000,58870,UPI,04-21-2025,1163
S1249542,Chennai,1-Year,120000,122281,Cheque,04-27-2025,-2281
S2689208,Bengaluru,2-Year,160000,82388,Online,27-01-2023,77612
S2689208,Bengaluru,2-Year,160000,82264,Card,11-05-2023,-4652
S2815666,Nashik,2-Year,140000,141003,UPI,12-12-2024,-1003
S1510899,Bengaluru,2year,140000,50946,Online,29-05-2023,89054
S1510899,Bengaluru,2year,140000,44901,UPI,23-05-2023,44153
S1510899,Bengaluru,2year,140000,47577,Cash,09-17-2023,-3424
S2678784,Gurugram,1 Yr,140000,67379,Online,26-08-2025,72621
S2678784,Gurugram,1 Yr,140000,67111,Cheque,06-06-2025,5510
S8739250,Nagpur,2-Year,140000,52315,Cash,21-09-2025,87685
S8739250,Nagpur,2-Year,140000,49022,Cheque,11-04-2025,38663
S8739250,Nagpur,2-Year,140000,48611,Cheque,26-06-2025,-9948
S1796150,Mumbai,Two-Year,180000,66138,Cash,19-12-2023,113862
S1796150,Mumbai,Two-Year,180000,60748,Cheque,08-01-2024,53114
S1796150,Mumbai,Two-Year,180000,56664,Cheque,03-08-2023,-3550
S8115772,Bhopal,1year,120000,54044,Card,31-03-2025,65956
S8115772,Bhopal,1year,120000,62267,Card,10-12-2024,3689
S3975446,Rajkot,1-Year,120000,62755,Card,05-02-2025,57245
S3975446,Rajkot,1-Year,120000,64611,UPI,09-28-2024,-7366
S7075022,Rajkot,2-Year,180000,178073,Online,07-06-2024,1927
S8406238,Hyderabad,1 Yr,140000,66097,Cheque,03-18-2024,73903
S8406238,Hyderabad,1 Yr,140000,73553,Cheque,24-10-2023,350
S9129365,,2-Year,160000,53161,Card,21-02-2024,106839
S9129365,,2-Year,160000,49947,Cheque,13-04-2024,56892
S9129365,,2-Year,160000,50288,UPI,09-25-2023,6604
S1355986,Rajkot,1 Yr,160000,78466,Online,16-08-2023,81534
S1355986,Rajkot,1 Yr,160000,78438,Online,05-11-2023,3096
S9113873,Amritsar,1 Yr,180000,85842,Card,29-09-2023,94158
S9113873,Amritsar,1 Yr,180000,89753,Online,26-11-2023,4405
S9192351,Srinagar,1-Year,120000,64202,Cash,14-10-2024,55798
S9192351,Srinagar,1-Year,120000,58628,Cheque,09-07-2024,-2830
S2824054,Agra,2-Year,180000,188630,Online,03-04-2025,-8630
S7711066,Srinagar,1-Year,160000,166051,Online,06-12-2025,-6051
S9903629,Ranchi,2-Year,180000,56982,UPI,08-06-2024,123018
S9903629,Ranchi,2-Year,180000,65103,Cash,05-05-2024,57915
S9903629,Ranchi,2-Year,180000,58377,Cash,04-12-2024,-462
S9916565,Bengaluru,1-Year,140000,143331,UPI,10-17-2023,-3331
S9830006,Patna,One-Year,140000,73295,UPI,06-09-2024,66705
S9830006,Patna,One-Year,140000,66983,Card,09-24-2024,-278
S2135618,Faridabad,2 Yr,160000,157279,UPI,01-24-2026,2721
S3630558,Rajkot,2-Year,160000,79925,Cheque,12-09-2023,80075
S3630558,Rajkot,2-Year,160000,78650,Online,17-09-2023,1425
S1263872,Faridabad,2-Year,180000,94139,Online,06-13-2025,85861
S1263872,Faridabad,2-Year,180000,94181,UPI,02-18-2025,-8320
S5418581,Bengaluru,1 Yr,160000,73846,UPI,12-06-2025,86154
S5418581,Bengaluru,1 Yr,160000,86132,UPI,05-31-2025,22
S0653342,Pune,1-Year,160000,51312,Card,18-03-2024,108688
S0653342,Pune,1-Year,160000,53797,Cheque,09-04-2023,54891
S0653342,Pune,1-Year,160000,56048,Cheque,04-11-2023,-1157
S1500373,Surat,1 Yr,140000,65597,Cheque,22-05-2023,74403
S1500373,Surat,1 Yr,140000,70979,Cash,,3424
S2747625,Nagpur,1 Yr,180000,67359,UPI,06-06-2024,112641
S2747625,Nagpur,1 Yr,180000,61178,UPI,17-08-2024,51463
S2747625,Nagpur,1 Yr,180000,62123,UPI,21-05-2024,-10660
S9920832,Vadodara,2year,180000,60443,Cash,01-30-2026,119557
S9920832,Vadodara,2year,180000,59892,UPI,11-29-2025,59665
S9920832,Vadodara,2year,180000,61124,Cash,10-26-2025,-1459
S3019466,Ludhiana,2-Year,180000,93389,Card,27-12-2023,86611
S3019466,Ludhiana,2-Year,180000,89690,Card,02-16-2024,-3079
S9848322,Agra,1 Yr,180000,64118,Cheque,14-08-2024,115882
S9848322,Agra,1 Yr,180000,64658,Card,08-05-2024,51224
S9848322,Agra,1 Yr,180000,64438,Online,27-07-2024,-13214
S4823643,Hyderabad,1-Year,120000,49924,Cash,29-07-2023,70076
S4823643,Hyderabad,1-Year,120000,53509,Cheque,13-09-2023,16567
S6178859,Srinagar,2-Year,140000,65758,Card,19-12-2024,74242
S6178859,Srinagar,2-Year,140000,71329,Cash,10-04-2024,2913
S4344737,Srinagar,2 Yr,180000,91965,Cheque,05-11-2025,88035
S4344737,Srinagar,2 Yr,180000,86294,UPI,12-09-2025,1741
S1552720,,1year,120000,63742,Cash,14-09-2023,56258
S1552720,,1year,120000,61278,UPI,09-08-2023,-5020
S4537751,Amritsar,2-Year,160000,79185,Cash,11-11-2023,80815
S4537751,Amritsar,2-Year,160000,72349,Online,01-26-2024,8466
S1686242,Agra,2 Yr,180000,181797,Online,08-24-2023,-1797
S6665270,Srinagar,2 Yr,120000,38458,Card,06-07-2023,81542
S6665270,Srinagar,2 Yr,120000,39661,UPI,27-08-2023,41881
S6665270,Srinagar,2 Yr,120000,39458,Cash,10-06-2023,2423
S6542874,Kolkata,1-Year,140000,145485,UPI,30-04-2025,-5485
S8910000,Varanasi,One-Year,120000,119738,Card,10-31-2024,262
S2869369,Kolkata,2 Yr,120000,127462,Card,23-09-2023,-7462
S0740125,Indore,1-Year,140000,63852,Cash,23-06-2024,76148
S0740125,Indore,1-Year,140000,65789,Cash,12-03-2024,10359
S4907008,Gurugram,1 Yr,160000,80853,UPI,12-03-2024,79147
S4907008,Gurugram,1 Yr,160000,81790,Cash,09-03-2024,-2643
S5765378,Indore,1 Yr,160000,57671,UPI,27-06-2024,102329
S5765378,Indore,1 Yr,160000,59521,Card,20-01-2024,42808
S5765378,Indore,1 Yr,160000,48724,Card,06-30-2024,-5916
S2331403,Nagpur,2 Yr,160000,62780,Card,13-04-2025,97220
S2331403,Nagpur,2 Yr,160000,53647,UPI,24-10-2025,43573
S2331403,Nagpur,2 Yr,160000,53524,Online,08-11-2025,-9951
S8538857,Gurugram,2-Year,160000,166288,Cash,08-09-2023,-6288
S6017362,Lucknow,2-Year,160000,85993,Card,08-05-2024,74007
S6017362,Lucknow,2-Year,160000,78548,Card,06-12-2024,-4541
S5903892,Ranchi,One-Year,160000,157305,Card,28-11-2024,2695
S8181626,Surat,2 Yr,160000,83767,UPI,15-06-2023,76233
S8181626,Surat,2 Yr,160000,80809,UPI,15-07-2023,-4576
S7941726,Bengaluru,2-Year,180000,52788,UPI,18-01-2024,127212
S7941726,Bengaluru,2-Year,180000,65526,UPI,27-06-2023,61686
S7941726,Bengaluru,2-Year,180000,70451,Online,07-07-2023,-8765
S5044097,Lucknow,1-Year,140000,136503,Card,19-10-2025,3497
S5840220,Kanpur,1-Year,160000,77952,Card,09-19-2024,82048
S5840220,Kanpur,1-Year,160000,76090,Online,07-14-2024,5958
S2752382,Kanpur,One-Year,140000,137168,Cheque,03-14-2025,2832
S5496582,Kanpur,2 Yr,160000,52404,Card,21-01-2024,107596
S5496582,Kanpur,2 Yr,160000,54499,Cash,08-01-2024,53097
S5496582,Kanpur,2 Yr,160000,58531,Card,10-29-2023,-5434
S6290250,Faridabad,1-Year,180000,183558,Cheque,29-08-2025,-3558
S8247113,Vadodara,2-Year,160000,162695,Online,08-11-2025,-2695
S2920295,Delhi,1-Year,180000,55933,Card,,124067
S2920295,Delhi,1-Year,180000,58817,Card,25-09-2025,65250
S2920295,Delhi,1-Year,180000,50640,Cash,23-04-2025,14610
S4748485,Ludhiana,2-Year,160000,56612,UPI,07-23-2024,103388
S4748485,Ludhiana,2-Year,160000,58084,UPI,28-07-2024,45304
S4748485,Ludhiana,2-Year,160000,49930,UPI,06-11-2024,-4626
S7959704,Bhopal,2-Year,180000,83139,Cash,01-11-2024,96861
S7959704,Bhopal,2-Year,180000,88541,Online,01-02-2025,8320
S1365978,Patna,1year,160000,76901,UPI,09-01-2024,83099
S1365978,Patna,1year,160000,82606,Cheque,08-02-2024,493
S3718557,Mumbai,2 Yr,120000,64516,UPI,26-05-2024,55484
S3718557,Mumbai,2 Yr,120000,62211,UPI,05-22-2024,-6727
S9462167,Faridabad,1-Year,180000,55528,Cash,18-10-2024,124472
S9462167,Faridabad,1-Year,180000,65094,Cash,03-25-2025,59378
S9462167,Faridabad,1-Year,180000,60502,UPI,09-11-2024,-1124
S6069852,Patna,2-Year,140000,69953,Card,01-30-2025,70047
S6069852,Patna,2-Year,140000,70620,Card,01-06-2025,-573
S7259796,Pune,Two-Year,140000,45074,Online,07-07-2025,94926
S7259796,Pune,Two-Year,140000,45896,UPI,19-02-2025,49030
S7259796,Pune,Two-Year,140000,45818,Cheque,30-05-2025,3212
S4699887,Thane,1-Year,120000,40879,Card,08-03-2025,79121
S4699887,Thane,1-Year,120000,43788,Cash,12-09-2025,35333
S4699887,Thane,1-Year,120000,42534,Cash,21-08-2025,-7201
S5456445,Ahmedabad,1 Yr,160000,79378,Cheque,03-28-2025,80622
S5456445,Ahmedabad,1 Yr,160000,79970,Cash,12-03-2025,652
S5549760,Nagpur,Two-Year,140000,70552,Cheque,09-02-2025,69448
S5549760,Nagpur,Two-Year,140000,61310,Online,01-04-2025,8138
S3333672,Delhi,1 Yr,120000,59919,Card,12-02-2024,60081
S3333672,Delhi,1 Yr,120000,55602,Card,12-20-2024,4479
S9572678,Vadodara,1year,180000,90678,Online,03-07-2025,89322
S9572678,Vadodara,1year,180000,94379,Card,08-01-2025,-5057
S2027025,Amritsar,1-Year,180000,62796,Cash,10-11-2024,117204
